stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
104;103;0x0000000I64X;206;B;00:00:03:433;2329;33;;;;;34.598714;;18 632;911;0;2 896;0;;27;41;8 324;;1 206;127;500;3 476;0;
105;106;0x0000000I64X;212;P;00:00:03:533;12668;27;;;;;31.590664;;101 344;393;0;3 278;0;;1 261;1 880;18 812;;5 674;119;4 252;64 057;0;
106;105;0x0000000I64X;210;B;00:00:03:500;2356;33;;;;;35.239881;;18 848;895;0;2 836;0;;47;63;8 705;;1 139;139;393;3 498;0;
107;108;0x0000000I64X;216;P;00:00:03:600;13245;27;;;;;31.604127;;105 960;386;0;3 296;0;;1 224;1 818;17 159;;6 391;111;4 536;69 528;0;
108;107;0x0000000I64X;214;B;00:00:03:566;1815;34;;;;;35.061092;;14 520;941;0;2 065;0;;12;16;6 399;;897;106;267;2 782;0;
109;112;0x0000000I64X;224;P;00:00:03:733;11991;28;;;;;31.634711;;95 928;467;0;3 140;0;;505;780;18 578;;6 164;62;4 042;60 994;0;
110;110;0x0000000I64X;220;B;00:00:03:666;2694;32;;;;;32.943120;;21 552;854;0;3 087;0;;27;40;8 243;;1 541;176;610;5 789;0;
111;109;0x0000000I64X;218;B;00:00:03:633;1382;35;;;;;34.421724;;11 056;994;0;1 443;0;;0;0;4 507;;567;47;179;2 241;0;
112;111;0x0000000I64X;222;B;00:00:03:700;1391;34;;;;;31.223570;;11 128;978;0;1 824;0;;0;1;5 120;;561;48;160;1 382;0;
113;114;0x0000000I64X;228;P;00:00:03:800;10143;28;;;;;31.842458;;81 144;453;0;3 265;0;;507;1 173;18 662;;5 842;72;3 541;46 106;0;
114;113;0x0000000I64X;226;B;00:00:03:766;2136;34;;;;;34.856097;;17 088;899;0;2 472;0;;22;30;7 748;;848;95;204;3 718;0;
115;116;0x0000000I64X;232;P;00:00:03:866;9632;28;;;;;30.500865;;77 056;429;0;3 367;0;;1 010;2 131;15 728;;4 804;166;3 382;43 916;0;
